Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.23971161516557998,0.5388211737704584,0.08144257752940302
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.005249934522628551,0.012080377939686613,0.0018464678131818772
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.23072063085064548,0.5539355471931683,0.0706938430945175
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.004995122940625405,0.008160489105628993,0.0013123901449690295
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.02263559718262976,0.054589340631702676,0.001230358694725996
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.44261173810665916,1.0514705543950291,0.1471088341564716
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.010406810166902678,0.024617728219348264,0.0011057277960059744
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,1.2499989923022747,2.775710577616335,0.42929169805253764
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.0028551358748588607,0.004662518420141535,0.00122670477265975
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,2.4169737388257477,5.283954878595629,0.7492067590969381
