Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,22.45510842680746,29.060719186413408,17.457898992239738
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,26.918651892847357,38.52367837409368,18.03257613209615
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,26.041937248024166,33.31411890955117,20.091921160834662
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,36.679004676415595,42.87219217558071,30.688436875503758
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,82.55360344694472,109.77155630720486,60.4796116217045
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,30.67164542771455,45.65677739914275,20.86378176833031
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,29.544902147814824,37.66456980092169,22.811396137993217
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,65.36110475545551,88.48397643662915,47.526123890266575
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,29.136742057555274,42.43786391623106,19.238791365008904
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,184.65477348531738,256.79125601542694,130.7385666702329
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,29.96329331192929,36.897392023992495,24.340158888892073
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,67.32520447986828,93.81209135843697,46.003751001384714
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,22.962253723928995,31.196347582831446,16.678172518543015
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,70.15956901439834,94.28652050569555,51.0531540485933
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,45.403498093620016,62.678676299477225,32.730791907505406
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,85.89152305675343,117.22026466022368,61.61716562957121
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,69.27061814792692,103.91325771077487,43.53270339227699
