Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,313.3178805260414,366.867720413876,266.753355512532
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,1346.6415650760948,1829.6929128002453,971.3109801600212
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,2350.038152307639,3000.618779169398,1823.4838508527848
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,67.58411889999928,113.6318534646686,38.747846037318304
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,109.53336092557784,122.4264584743042,97.74813309794882
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,23.929624802517413,31.287545841458005,18.55454056405625
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,1145.5724564303578,1508.7230335240636,794.1890476736717
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,32.015416537033474,63.09340121444372,20.31457573658146
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,929.8782381343351,1292.298004787874,639.5929273884508
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,48.821124788231685,67.14523491661114,32.498833086659424
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,89.11777734215097,108.64507090586042,73.62132211969259
