Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,77.57513959184614,128.8823165655558,42.51704598296724
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,141.56548340407474,214.62379259706367,89.75219062834307
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,325.34009892648993,540.226155194754,174.04406911638762
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,299.1186268725287,471.00554522030194,170.66082076877944
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,71.86025546174127,108.71849766079991,43.29855315935096
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,31.595853218685843,53.70742805157726,16.587908714474413
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,152.33697324166218,236.19905215273457,92.2941740393081
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,89.75398253123292,146.65769407916105,50.33972033041961
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,171.94017131073397,257.9222228335483,107.64893184759677
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,86.26891748404297,146.09835452566782,45.13620970615322
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,277.00776986114295,441.37929146636924,153.92478396092983
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,180.71341340159597,296.377289048564,95.91698120945404
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,354.44113535301113,554.0076872916746,211.67077549472646
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,68.51131329144215,120.90595635676844,35.024932623217644
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,29.4234471574268,50.38241161826899,15.67326059648401
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,72.44684216936542,127.4875675292412,37.14529633190979
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,103.24983048759832,171.0865435394133,56.15503419647903
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,57.96003493521327,98.6806103629199,31.4018477941194
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,68.97463650989913,118.35600898605033,37.62095830988517
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,217.69788019000788,324.49958441671816,136.0889859900015
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,118.95269300071082,195.54290822661213,69.03365205417762
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,120.38032099111312,187.327107819785,69.08855449537862
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,225.66393317797485,371.28772373251167,127.59550191796306
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,148.3394515683212,258.4374968480652,74.16247159566808
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,348.5854815494573,522.2229194163561,222.15344906746196
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,68.97150299645871,117.90699994530861,36.950755274587074
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,173.03710192707103,279.05438687970826,100.20712435584605
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,129.2600527169467,225.82183238558187,64.59215982420034
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,279.92646818747727,439.20975592216143,166.7482990319406
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,237.42991480949922,384.4127017888693,134.77637699842478
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,274.72002830055396,427.30979219364133,170.12458844976135
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,144.43798917614106,221.67475010004515,88.68052699906983
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,151.5206338546043,255.3608209839304,80.45511852475354
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,197.5187376624091,298.52209365041756,123.86334813663103
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,186.4960758935854,290.922603869407,109.26048360005795
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,173.69281987818607,271.6740166147825,106.33570056914508
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Acinetobacter baumannii,Bacteria,All infectious syndromes,2019,258.00827266354923,371.4904622478463,169.05812219515883
