Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,45.957277788658764,68.47076352877227,29.219855807572415
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,38.581062637883534,56.575984394447495,24.315819118871545
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,56.32718203035263,88.66628649198323,34.12781551987672
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,46.586352454741714,70.10824725932513,27.98424810558494
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,41.80884748512637,63.305705945601915,25.7731081501718
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,38.836803675905465,56.286719849839415,25.25332310185026
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,19.119404116874534,27.24158412970543,12.782068231483965
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,13.529175547613262,20.706345916075357,8.14224157052107
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,18.35013277042216,29.969516560201445,10.704438479998995
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,14.523750667753808,21.112515969974588,9.291379973760511
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,22.36792258339587,30.407020104886303,15.80034979429494
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,26.3634151641797,38.60644530257044,17.05558918463968
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,31.85631911169429,47.62041770652594,20.638982873559492
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,11.356998916217993,17.569233601299267,6.981817778739454
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,25.4589203137701,35.80620868080413,17.550374777605057
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,37.167897626787536,56.534434399246,23.252664618091668
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,42.7373249813999,63.79546894373346,26.872274928939166
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,30.397905496837613,45.70417239433469,19.078940220892818
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,51.33355948054617,80.42023847596201,30.644032560652732
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,63.7288348993291,103.70515301097109,37.613176793041
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,46.39393030994809,65.60786281396854,31.936555035896838
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,21.18128218960322,30.030950174956114,13.98811097495733
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,7.872170587829085,12.40237525989258,4.703974262990165
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,40.16526808195766,63.184891333682884,23.807804299309907
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,17.403508453722576,27.53189553867684,10.112156985001405
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,47.07676405166989,71.70528094519685,28.882163397518326
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,18.86184508614048,31.030296352518135,10.479425085875533
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,41.5913038817922,60.749608065797,27.34708732525381
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,24.335267467137115,37.555280205984566,14.625313268162708
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,64.11391388911923,105.14424663283539,36.455511617445374
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,48.26771720234182,72.53942752899079,30.26334055804586
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,20.443556498831374,29.867409787145125,12.893910185032468
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,47.493273015594234,71.11180690528772,30.87092496203055
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,24.233186261126747,38.73783707503273,13.903736333486014
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,34.71994446031078,53.98931862405028,21.031613988567614
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,56.349666089204426,84.50995938537906,35.98921705296977
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,42.28940815398307,65.94580213919718,26.411170496993623
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,11.77785269526698,17.685249509146626,7.590721958698708
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,43.957788503070766,63.34575318654595,28.156818690726418
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,41.15734155505484,65.28268832984256,24.314638475079597
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,37.47938969511908,59.816570876512266,20.931841895173687
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,79.9041014125331,121.30901788421,49.929908714157804
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,27.43926641155512,38.26516033872374,18.751790549955142
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,50.38494826159615,80.85224832384672,28.861092009419583
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,31.69373180518625,49.66460211174183,18.43315504900964
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,58.9754161176211,90.80821322116105,35.98835676156005
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,44.409334252877265,64.48325014099022,29.26947005025225
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,56.83085877817085,84.54116041526464,36.792246071194974
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,35.47269125110822,55.09913370166361,21.476392288531688
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,40.12754560619429,63.39292590449625,23.486517270638878
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,45.718435324896284,68.60768257386556,29.06174327172241
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,27.85138506751192,41.04241625306427,17.885293595026027
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,39.87315194955264,61.72899292475353,23.888030883000294
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,56.188231905661574,87.05724277906585,34.26636066751334
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,49.576890341573744,74.73687587667395,30.60986183867307
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,30.307993069846532,45.22028338051865,18.856160439773767
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,51.176092684637176,79.67464451264178,31.66957780590494
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,30.476689762735152,41.555658061029774,21.604897747805612
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,21.448324915506483,29.862005412164915,14.858636712002872
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,43.248907632240225,64.84816515843717,27.348695116659236
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,32.12175634502396,51.98717760622894,19.06907446802826
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,19.889751251883744,28.446228279489418,13.39921001490073
