Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,26.246004982737347,39.73534223984337,17.339201989221532
Philippines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,27.254110706990833,43.73338098002617,17.294275744466695
Palau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,66.0183983935918,87.49710945493699,48.75797863243071
Papua New Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,25.48136691002236,51.60196455900977,11.619191676319046
Poland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,25.15544252281134,32.20228103226752,19.6846453098977
Puerto Rico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,23.089294994769972,30.827856154451236,16.773959947582153
Democratic People's Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,20.50523919361864,33.16089107248953,12.448643617288791
Portugal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,43.747741537291034,50.22782153540209,37.728698038659
Paraguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,15.162912817272273,23.48891692325965,9.623630050588016
Palestine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,20.60222589310877,37.77268308759438,11.244829586335527
Qatar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,6.393640155214539,10.563405280101874,4.1787766680239145
Romania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,29.87581345447803,37.69582264279165,23.450947799886443
Russian Federation,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,15.172611633465028,20.694573974854723,11.010369090353306
Rwanda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,34.87811885144472,64.48758576171123,18.81528498388334
Saudi Arabia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,19.21744683600389,25.534028144360562,14.374056284526963
Senegal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,45.32473179309973,87.34204422487318,22.35164972431185
Singapore,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,39.42873477640994,43.721410616389775,34.860584071421954
Solomon Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,47.065285238755315,74.04937449771657,30.411309524187956
Sierra Leone,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,53.72095668260915,100.55787603619304,27.826211749028587
El Salvador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,21.421784685173186,32.68458194169787,14.0773190832767
San Marino,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,15.545233316175135,23.057398776305494,9.906876226667235
Somalia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,20.604198509888178,43.531992504246574,9.280275451384504
Serbia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,15.598635398820608,21.645705226860272,10.854331626428934
South Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,33.742644829989956,67.36754737774552,15.816399351934018
Sao Tome and Principe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,31.665772281648877,51.935659929428695,19.338157879580265
Suriname,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,28.761411910983078,53.13205010237524,14.981430911256298
Slovakia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,28.123628097959514,37.0469053383549,21.082916260200033
Slovenia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,20.594035131968866,27.431060697076287,15.738100812030224
Sweden,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,19.50182857909694,24.504552908776702,15.900894981226928
Eswatini,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,39.32026951030742,64.79463066754946,23.235924697228857
Seychelles,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,37.96769742274349,48.6188257246866,29.27542658631234
Syrian Arab Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,12.213065986751818,18.993297061978783,8.086706464411476
Chad,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,34.076557914170444,72.31129647405896,15.45346155145174
Togo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,46.03977693405892,87.48777327516315,23.52927000043863
Thailand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,5.894080863532439,10.435821953127615,2.883318361567659
Tajikistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,30.467497557681032,55.621260081997434,17.245022161058408
Tokelau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,5.141310284381332,9.518531132187517,2.5803951914020815
Turkmenistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,42.72526530408278,74.1382806807774,24.336068347780586
Timor-Leste,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,26.157402993826324,49.415910367269,13.139829911954575
Tonga,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,16.579763322713827,27.31139178593305,10.06037823319853
Trinidad and Tobago,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,14.411904276836697,23.61693196082193,8.675271727601583
Tunisia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,16.164761982153085,25.73020713846147,10.001537422946798
Turkey,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,19.294194884803343,28.92883243208027,13.20859671665993
Tuvalu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,15.65810896521349,25.001542140084773,9.586748742782586
Taiwan (Province of China),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,36.512910339417026,47.2546266633643,28.39261119363015
United Republic of Tanzania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,45.79074862661001,89.71194818541429,23.188825127261826
Uganda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,36.36055320309832,73.44403278772707,17.759716589088146
Ukraine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,16.38221837050567,21.67251620824236,11.971065516587762
Uruguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,22.331486010193295,28.881524062564,17.583815543478092
United States of America,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,22.340733064961967,28.916902605673585,17.822486630807983
Uzbekistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,48.01717653256473,79.91105217543254,29.55395557911698
Saint Vincent and the Grenadines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,20.1450794287173,32.40690207531761,12.347492915359785
Venezuela (Bolivarian Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,13.742038686788002,24.96967266392949,7.749312059842599
United States Virgin Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,12.835604700995857,19.398162774679683,8.386933650498424
Viet Nam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,16.222840702174295,26.184150159701737,10.466684693442557
Vanuatu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,15.523535065459969,28.471229135143023,8.352020714696286
Samoa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,11.986899397543395,20.342475443531555,7.227416581842139
Yemen,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,35.67891189644944,73.64867254653392,15.991366902800314
South Africa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,27.64934916670834,44.99931570738643,17.854862191350907
Zambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,36.97698971572905,70.70317824870551,19.786097207290105
Zimbabwe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,53.88497104210638,98.53965647266213,29.543137160159517
Egypt,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,19.439697425999743,31.764264894142343,11.792038951212408
Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,46.44966783630977,95.98854020999514,20.396309693678962
China,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,10.960296431407677,16.156855850109704,7.472491039707134
