Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,38.40122774370545,59.0694811456216,22.951153470521362
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,1.3257121675562529,3.284548960515756,0.39534609119529684
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,197.35399142425695,304.5514898357862,116.76662986082802
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,4.701035021248897,11.226119866622446,1.5202411700375418
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,177.71906749237834,304.0504915719625,92.16377107535533
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,300.0181669749712,498.7927615981241,157.8312025995487
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,0.9562557105835777,2.2737732920094293,0.3068426053837304
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,19.77671345005256,36.222727239876946,9.092117174222038
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,28.264256373523434,46.66334649905145,15.731210841441788
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,0.7948262691408919,1.8820642111487536,0.2564834274419618
