Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,64.27124595954076,104.27317364701015,38.50166276119557
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,70.52722600354105,108.29814292657196,45.18266521770908
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,10.016928075461582,14.85710295902635,6.254005910341981
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,45.79637697863764,71.41519105012996,26.14539900222171
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,90.88191026786409,139.58254085904065,56.59457812930898
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,184.67052288150254,284.88669943913936,114.5345286557252
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,94.31588829335801,142.01799199513448,59.578807939787204
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,125.77091399511315,189.4877121483881,76.69546109346055
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,86.61755547974369,135.12685245298366,51.26744342422748
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,9.239119017005292,14.196365502256832,5.502759141884068
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,51.797486333201576,79.8289289591804,31.43449994488896
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,35.17117867544522,56.26823169227742,19.613052043049265
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,46.934709133924436,74.03500218078602,26.930243909674505
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,39.792181519358344,60.239430703112106,24.382264583760456
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,62.98608152398706,101.49962542853451,36.40002326441724
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,50.41343389287077,74.54624143606638,31.5698624158274
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,17.5273563480303,27.613360417855546,9.915205725356833
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,140.763926014543,214.34235600166315,86.6025045673362
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,18.669976388299506,29.33857314517517,10.849905818726393
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,57.32347270098107,86.66253256031185,36.19017380595856
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,64.2195027003285,99.66704304397295,39.92832312738067
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,6.169547079078429,9.3402691276075,3.6928179024312677
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,20.46366628949078,33.46072403360514,11.771936381341364
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,33.44131748195369,52.131148726605886,20.096583453306753
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,4.964335747202473,7.553136384996062,2.933428753742053
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,6.35237536917853,9.570278897213221,3.9244131416182357
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,8.562654463303407,12.760351041106295,5.241315522865701
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,40.60028319819392,64.3922649105088,23.526281519877518
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,22.039484834376903,35.045740817662434,13.43731904469743
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,14.370725761575844,21.874977119975455,8.706864177871385
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,34.994348347677274,55.17736398774259,20.544060770441245
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,75.2518733603426,110.9501774712456,48.90897626337768
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,29.887963871619686,48.496804002846815,17.00818308520689
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,58.97763657700195,93.12971830767037,37.01607882395394
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,94.88824720494172,149.92096799217967,56.090942581538116
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,47.411248507071605,75.2736856172668,28.29213270508605
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,16.072180070092248,23.58485133774602,10.09009504063793
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,7.961043992039357,13.495114682490458,4.266431197217906
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,72.38191991243514,117.8873994673379,43.09867356819741
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,19.595041125095364,32.24785240640798,11.343431286174674
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,100.80902742661162,150.5594702946767,63.336551393784575
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,21.553962584632256,36.224100249668254,11.457595894842544
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,45.23771634536159,71.52743000085707,26.153842109284952
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,26.219031750200557,42.34021773373944,14.179781001262677
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,102.634504643021,162.46296204938338,61.0933114716489
